date,bfpd,intake_pressure_psi,motor_temp_f,motor_amps,runtime_pct,drive_freq_hz,current_imbalance_pct
2026-03-27,2573.98120238701,115.54227422293725,273.77443074905483,50.79019734696303,100.0,58.023046214483195,7.506179624625485
2026-03-28,2422.740973446625,110.63833456300624,290.48620488232115,66.12564275851878,98.51823264202592,57.952965563069185,2.635020473185132
2026-03-29,2172.4703152350967,147.55086248142268,285.14540651306197,63.134574684168776,99.22583530461276,58.191943724822956,1.5600183780090038
2026-03-30,2525.908125532814,130.15882364480257,295.3529829674404,60.880526375383525,99.05501164792518,57.66305232914083,3.7258387222789544
2026-03-31,2404.317311951956,126.4957141776152,292.52707503190607,58.79297314662716,99.4612210727366,57.37703973313609,3.4472623931214623
2026-04-01,2361.2997458195437,122.65750125700431,292.3976698826218,60.759120690179756,99.71123960143534,57.961793577820465,2.807593902028528
2026-04-02,2359.4127267085873,135.68692253709622,291.09958734515124,55.65482985345386,100.0,57.94372214357721,6.796021985623794
2026-04-03,2304.3791839514274,122.2835238644699,289.66267666508094,63.7234296916523,98.94639910198997,58.3670700120809,3.191013953437135
2026-04-04,2426.3633671460866,132.24251895492924,275.4662596092696,60.38702336721021,97.4311940621122,58.815538632846895,3.3806482331995396
2026-04-05,2298.210907084264,118.24822423037416,289.41173998360284,60.38022037396671,99.43581505090907,58.18120218678469,4.554346957574037
2026-04-06,2358.121934760984,134.9713529917075,279.47178113369546,66.74071838828378,98.57356299729341,58.33703423531169,5.523262491641885
2026-04-07,2605.610583448743,125.09349422606836,293.9260372894061,61.12780156482744,98.76268494248538,58.671838723321535,4.455695368168842
2026-04-08,2455.7079797895603,138.0945532598261,283.5790044835337,66.79136092269064,99.87735250097403,58.316682882677824,4.246350505015368
2026-04-09,2238.153730198724,106.0284156671352,287.604650347383,64.83250135253459,100.0,58.26734860417727,2.593548654192161
2026-04-10,2455.5038123798467,117.50776564938191,284.5597813648101,59.03673456586282,98.97265605618492,57.62234573136926,2.8248378041921924
2026-04-11,2408.2198879079265,110.81147557218995,287.9796190896573,63.038773202412045,99.90461210569603,57.83405207998472,3.910320308655495
2026-04-12,2423.336989062312,152.84311686536097,288.6452657595405,67.76663544147267,99.25805009041702,57.68440572569105,4.040237488437812
2026-04-13,2435.145886437039,120.01741595409773,290.5698235512584,67.8419471275798,99.55440733169549,57.84676770208345,3.8002510227688564
2026-04-14,2275.3121399783354,128.14937135942853,279.9981510365615,57.3441858916853,98.80523028865329,58.40947676736689,4.442601421253381
2026-04-15,2551.181598813611,103.18791863049472,296.7757251877178,61.702440930604624,99.99008000268127,58.2651061383371,4.702480700910564
2026-04-16,2195.4056642166165,114.66649144977468,280.9645201563046,63.02616558388327,98.42745011788689,58.00166731474541,3.3525767572790492
2026-04-17,2542.7282115419403,103.21666214395229,286.3501751249188,62.44716572054052,98.96050784305397,57.121547909512614,4.794059933618998
2026-04-18,2090.800282966097,127.0784150271748,271.163819139587,57.236422874697354,99.6558134735343,58.225186118643094,5.348362057451335
2026-04-19,2443.2820713257856,114.12187686080567,289.1129226104708,55.93808263400948,98.13378495573882,58.20930360882458,3.653043512779024
2026-04-20,2506.97135189318,151.59052400680892,293.1775317091128,64.21036423925685,99.21117149986149,57.52188658572924,2.4590380586738627
2026-04-21,2460.390611670935,115.31044755155597,294.5668547388264,62.23372699761241,99.27617605029562,58.02153844661773,4.295694212687492
2026-04-22,2405.753145443175,143.57684382272592,290.44441848871975,61.74883235416811,99.56925041787369,57.871871556083995,6.431383088678575
2026-04-23,2152.210691642253,126.363478025042,290.22573287038625,61.681463636138375,100.0,58.244626840996716,6.796012517985959
2026-04-24,2389.984875980899,136.18280978571875,283.33598530044264,59.37651186859655,97.22057821108467,57.152770453555384,4.2182503289952
2026-04-25,2330.347344508343,114.65327664588936,284.88302929686756,61.79961035927261,99.68655695483758,57.46486965406852,7.0458981940769645
2026-04-26,2619.243264596462,127.68496971385603,286.10003089474014,61.93115379631384,99.19985155753159,58.508207146033364,3.074050517339465
2026-04-27,2598.8115434820375,126.04680130164964,288.1943330230295,53.25040348250345,99.85274652383413,57.558904356421195,2.9802487897631624
2026-04-28,2511.5981310606153,116.58366987230603,280.83849963882005,59.535071034061986,99.46942590009571,57.654392829898704,4.851558744667898
2026-04-29,2315.810497827448,136.74393281623333,285.0999045739426,63.04213965624946,98.38824602578262,57.79570759926392,4.63337479065669
2026-04-30,2268.0404550694057,106.00068931227212,290.4756121728956,64.92948526851775,98.4694856152013,58.074315374183584,7.005830309173331
2026-05-01,2441.4096701543826,125.82332723802432,288.28571870365084,59.0016166071586,98.1140549165669,58.505064480177126,5.326081649946175
2026-05-02,2546.396616422015,125.37336931062299,286.52250116492945,68.38036378640106,99.90422936001758,57.945592211894336,4.577959294709777
2026-05-03,2253.446681753768,129.74993846353053,282.4204428296505,55.48476841723778,98.4129936965068,58.350530669164705,5.006763447083095
2026-05-04,2374.8805265345636,111.1324963994266,289.0638946490166,65.03199610540989,99.16641793437809,58.155294831929815,3.738286791269509
2026-05-05,2521.7132041118484,138.3953926741881,288.4306990779605,60.71398602992502,98.71913578985912,57.75511732599579,4.560637703300153
2026-05-06,2358.511336354158,114.92767717736106,296.2394541607061,61.162525166691566,97.2587659337578,58.63737264689891,3.749357001506716
2026-05-07,2311.1089108967103,119.42001252282844,287.42165210467647,54.39850231514184,98.63350256628614,58.40204784322617,3.796265408063668
2026-05-08,2433.824834570924,114.02523202701242,293.20753507277516,60.94499422973131,98.75253522485869,57.839316913841216,2.6946356540617975
2026-05-09,2558.11773535483,122.6494953407876,279.4075173632223,57.59891485176946,100.0,57.910997698185405,3.9972918453579993
2026-05-10,2360.187480026023,134.11667664965233,297.9910360476458,58.32626971160399,98.71651939878322,57.568697216844775,4.047663986218698
2026-05-11,2586.1787005488936,172.0259169664947,279.09057658617616,59.36438322148605,97.98699758118171,57.28056500226459,5.111642581231017
2026-05-12,2172.223743664869,90.0,286.7694504245166,63.11415219978897,98.44953400835172,57.92957111909778,5.601317053474801
2026-05-13,2042.4914494890456,142.23216525362432,285.0389535874045,62.9579393554184,99.55628577472123,58.42415640264634,4.644300398647377
2026-05-14,2371.716427141744,141.8428880231072,283.65705838861726,64.3703820208514,99.37564430929525,56.81377547303557,4.161901422885653
2026-05-15,2726.139288321665,150.70038921503976,285.2305213523845,62.08034252220446,99.33937953761394,57.73475856517823,2.724380617367264
2026-05-16,2172.6089557742207,132.54146187867374,283.87005409554763,59.60672961209715,99.44720795036014,58.82693816557061,3.515294695211425
2026-05-17,2569.748647901533,135.72025495584504,287.70597600963845,62.580257318439195,98.25539044482947,58.6495881249228,3.0665492029068417
2026-05-18,2278.0605965473665,155.70023178621213,288.68682639220106,55.41292641439059,99.64556567767268,57.63309512333949,3.7555917685336944
2026-05-19,2216.5007131665407,130.47736017384153,293.9148481534367,65.50583715466561,99.18825878998545,57.73569623600387,6.365293688601926
2026-05-20,2073.4123128313977,131.7248220851478,294.4869962822781,57.968492597083305,97.23256792112136,58.57405223251727,5.5259610167261455
2026-05-21,2355.013254365602,129.00121009678915,297.6241510040686,62.93502856002045,98.42051921360382,57.59044996437272,2.9259865262595572
2026-05-22,2390.1345284296112,135.79227406386792,289.9426960426461,58.809852419696,99.96297289802042,57.99617927200488,3.5817415104220447
