date,bfpd,intake_pressure_psi,motor_temp_f,motor_amps,runtime_pct,drive_freq_hz,current_imbalance_pct
2026-03-27,2333.224597335959,121.79637763719657,284.5693988615081,66.77858721425899,98.36070212305624,58.93295846574661,6.4626852815343465
2026-03-28,2456.5542191602713,106.27802986876836,287.72185039843686,64.98847197335236,99.694886423403,57.83151869705985,4.504920390562029
2026-03-29,2308.783523808094,119.34823544300528,281.61478460317517,59.87305485352545,100.0,58.11428839651367,5.024301775433005
2026-03-30,2404.9163815599354,113.9750480718955,291.0117628389303,56.645636622250954,99.23210759309939,57.4937904580402,6.46603354484585
2026-03-31,2384.77555593918,144.6857477425086,291.247072630551,59.860463514286096,97.28695024773829,57.59252980198575,3.84566585338902
2026-04-01,2282.2217231179043,117.09353116497711,285.91370440237404,60.015809244682586,99.35899130421367,58.28655912905828,4.966158542749126
2026-04-02,2286.693425317719,105.68036104620519,282.3957583411947,60.229325149723195,99.47179853456429,58.7216280198326,4.597676409463276
2026-04-03,2585.0468422403956,126.5784688570705,288.01155833326106,60.93767730807181,99.80348641227371,58.53324876647523,3.7409057462546205
2026-04-04,2451.2089011915677,124.40593992015602,289.6565787984693,67.46199725950848,99.25753017179322,57.381642827527784,7.350241843926865
2026-04-05,2404.3712949459164,170.29396432647226,289.1273189309574,57.4889760274742,100.0,57.57459820575804,3.897803697219594
2026-04-06,2328.7627484380564,157.97717352655337,286.344553996695,57.59215721316384,100.0,57.46044467437062,6.6335859123680185
2026-04-07,2556.2070061307613,132.5961005011969,294.6132971619459,61.06991827915807,99.10432469863824,57.96395431333395,4.540940698777758
2026-04-08,2485.8076725449646,117.49670547281673,285.73439929516,68.12183246153926,99.72151973773568,58.46222222140875,4.517110423114387
2026-04-09,2696.1057170356034,165.95774611465117,288.4138162058807,57.749779145852,100.0,58.373850005841014,3.6010361367494603
2026-04-10,2379.355771991877,134.37189323429388,298.2239973858108,53.376406926832274,99.6067645107842,58.03907537447415,4.176063361963613
2026-04-11,2217.8288658884003,102.81852553967681,282.4373454825172,62.570124797741265,99.42340678754591,58.010704515109474,5.697868215396687
2026-04-12,2700.018703980002,136.1659193966989,288.2202765542886,59.326702885751054,100.0,57.014766468116974,3.308860682033582
2026-04-13,2377.644324358357,102.64331091976253,289.88097088442464,61.14548091352597,97.325012301031,56.49774593727745,5.375874348771397
2026-04-14,2452.403278674225,149.545251488104,283.0182623439297,65.24320921563213,100.0,57.83775274074975,5.956872792953443
2026-04-15,2380.101594880191,136.29489030117588,278.9246461151813,61.59424132514326,98.78274875708244,57.22329040481518,3.734797997576748
2026-04-16,2232.0084891213396,111.36537377059798,281.5932139436181,64.7027248971784,97.19702377637799,57.92041999797348,5.852378282413191
2026-04-17,2526.6058658539746,119.8678944665174,273.94754474746134,64.03571571554937,99.83274784489635,57.49671730810864,5.347239242912522
2026-04-18,2172.016726754567,94.54403609302489,287.95910543326005,63.24757088515394,100.0,58.24746109918422,4.310693677607073
2026-04-19,2418.1313036494926,157.1171201522052,287.4548376311636,63.780618229374966,98.9920885324874,57.68905976378163,3.189869347259902
