date,bfpd,intake_pressure_psi,motor_temp_f,motor_amps,runtime_pct,drive_freq_hz,current_imbalance_pct
2026-03-27,2391.0124153761953,119.49580876200774,295.1974241470373,58.35533819315744,98.81885588694401,58.69502364702591,3.119272235181598
2026-03-28,2591.7660587889063,138.87153763685626,293.017505602778,66.62288030635044,99.36400547836081,57.317706985509055,3.590500107374396
2026-03-29,2461.012708475982,146.17746653732928,293.17696418260925,63.50527899306969,99.31634764900112,57.722657329583654,2.7493747738216285
2026-03-30,2419.121269241859,167.2530927944292,291.54636476882246,60.05816979067222,99.40416364931492,57.3762910481378,3.494184523879712
2026-03-31,2488.803947986935,144.32330009928933,299.4432455592174,59.3495245715771,99.10620052058393,58.32151001166574,5.4796102176670285
2026-04-01,2135.688370258786,132.26594482301454,285.2302035533589,64.85280153471906,99.13181092265775,58.257255055152,3.0372445415239686
2026-04-02,2388.3604384184578,144.48479204829042,289.8005339918537,63.94723489695136,98.67091012409135,57.78379334041409,6.027036267568455
2026-04-03,2708.142892358869,115.1070591561861,289.0310536364204,53.905013432162626,100.0,57.74669728088681,4.204862715742076
2026-04-04,2598.319469812292,132.1552406169348,282.94704122615616,60.79335389889088,97.41593236285563,58.15241382614359,6.1230240964571525
2026-04-05,2162.8011344921288,125.30841538084293,291.45133602130306,67.49052650194291,98.37390170610378,57.8631579278277,3.8750720104170897
2026-04-06,2306.7574010980816,112.28027189797857,291.2993762176499,58.937586329959366,99.99215596003359,57.83277464689956,3.274101749172767
2026-04-07,2478.512681313542,141.31958657604855,285.8937940951516,55.74112032100322,98.48483937674351,57.81532935451414,5.502538122523984
2026-04-08,2416.4540685832767,119.8814121459765,291.70476588199557,60.687772725492295,99.76171853784166,57.888307779810845,3.484079424476436
2026-04-09,2395.5994431347567,109.11070165452877,292.34290028927484,61.56546856423112,98.14333371827661,58.44018263685684,5.724051158080474
2026-04-10,2660.991972380728,111.68965330626646,298.8315047269309,65.16744682268097,99.408802812343,58.303789379823215,5.693581739115776
2026-04-11,2452.3756878362697,105.43221725577526,292.2796955551732,59.90594525798547,99.1839429363333,58.194448409986585,6.9081351860722595
2026-04-12,2364.167340580277,123.6690404341507,289.84485610124887,62.711449687784885,97.7504706220495,58.05124472319752,4.699627384090425
2026-04-13,2435.5264140002996,106.18101225537637,298.7786092130322,62.89268911259221,100.0,58.43526741467862,6.879265646067764
2026-04-14,2661.3162195743585,118.52766358211788,285.60016682842445,61.28382831190715,99.0438230440156,58.070312803737956,2.9412126898341544
2026-04-15,2209.2319917609975,142.4414992387694,288.7575916372239,58.26579479601356,98.34117373372423,57.34165019217555,5.787374351991762
2026-04-16,2633.3768988163274,116.30117866481795,291.8618386699172,65.02874037512264,98.87766898157426,58.12014192165788,5.19706448454664
2026-04-17,2354.7089157199857,129.3833169845173,289.93024337230844,54.47100207548646,98.96423441725894,57.95127126083351,3.00027671965602
2026-04-18,2223.67307881011,132.72265479573588,286.70729639907273,65.99512806395312,100.0,58.09127597407341,4.517020264310707
2026-04-19,2404.0992898081904,132.11896086148494,289.073173766662,64.84572121586382,98.76202600575111,58.34632662108696,2.723243069821539
2026-04-20,2610.723007328222,133.51186064677174,288.9734560542827,65.97433995678124,97.45722472198557,57.659141837225846,3.3131787011683715
2026-04-21,2428.2960877214796,151.05180969629214,281.27557097786587,62.641810614731504,99.1211299208292,57.56456448229736,3.909748355675614
2026-04-22,2338.718080119206,153.86302368547894,288.1245542874472,60.1305049844586,98.73743956949536,57.80472073518657,4.562593119209795
2026-04-23,2619.0269541002913,134.78417350158506,275.0285022937875,61.71360619571459,100.0,57.257389662598726,5.227117084560645
2026-04-24,2470.0481218768114,164.7048296210667,280.43153344966527,54.527656522916665,97.39245103586529,58.03366383056896,4.51374927081394
2026-04-25,2395.686997099659,157.8323926187784,296.64507537393916,58.448629534512996,99.238352081048,58.524004912440134,4.1576255467932555
2026-04-26,2306.2383995049618,129.79852309082415,290.2189510307222,56.93651546346636,99.08786376426104,58.465634897742476,5.4704854610424105
2026-04-27,2785.3788896258707,137.46387103591576,289.02029116871944,59.943473804556646,100.0,58.2829307962924,6.458537647195813
2026-04-28,2431.319957995027,119.61881964430883,279.9261127033655,62.02757936477564,99.95758707041685,57.42470047835047,5.346844213641262
