date,bfpd,intake_pressure_psi,motor_temp_f,motor_amps,runtime_pct,drive_freq_hz,current_imbalance_pct
2026-03-27,2234.151770725611,139.75864640472193,290.3580138063058,60.23569929937793,99.18883289301706,58.027927072937175,5.16743823162752
2026-03-28,2329.5191091028714,126.80983574861334,286.72584716992907,65.19878787373486,99.23011946356196,57.57321114573744,3.616453623175854
2026-03-29,2302.344867831036,159.4190769860017,283.51693672460175,66.94712547168702,99.59584583755597,57.94366616340348,4.118046079438539
2026-03-30,2490.452306043508,114.36601518053688,288.5709576947792,57.547894778411965,99.04117066516584,57.55311758271153,3.4485067366320097
2026-03-31,2212.37917829906,124.64550852988296,290.2749338719309,63.80337640266629,98.36495225976532,58.41143579425834,3.192794902589807
2026-04-01,2642.793503567075,137.41523311192077,282.4651698273232,62.0391010799401,98.81238887949425,58.40085862772281,5.2999632291507766
2026-04-02,2351.8410845138333,136.23729552816533,300.8160219424688,68.83976333473282,99.1290455260486,58.095812915344474,2.9545864013550083
2026-04-03,2401.4884905496606,107.0056649080746,284.1299251749734,62.86204775854081,99.73641215545301,58.21523557784733,3.1375946868567626
2026-04-04,2158.614239632629,151.5090019847237,285.05595047772675,60.732234331491554,99.3771953882925,58.4604107877675,3.7262449712395362
2026-04-05,2429.7519477276937,128.80384625175807,276.64641309776687,59.13163303573579,99.13885916709897,57.606062060612906,5.770634888463789
2026-04-06,2521.0772995002417,104.85312809154009,298.30191096210734,60.10997223098498,98.90928913524078,58.29487240571977,3.467783981277715
2026-04-07,2406.1538478194134,131.33213259384226,283.20914758028755,57.29781536245593,100.0,57.78319717673912,4.2073774312203955
2026-04-08,2614.3275567046244,130.02048763417392,294.2997013559282,58.842164308757965,100.0,58.34624903850471,3.190447093870438
2026-04-09,2269.9538545115424,91.44989136360007,292.55114662753715,60.92667823235112,99.66217085729502,58.26403961684732,3.4349033311636052
2026-04-10,2484.0241758839456,148.79973414222385,280.5262252969533,62.79819092268569,99.56462647627797,58.04615200393746,4.273124737416362
2026-04-11,2484.304765915162,136.62677279401294,286.46758711763067,63.32052908558893,99.41630310684793,58.32010372952238,3.844290800736703
2026-04-12,2542.907709242631,118.45358711013587,277.95421553512006,61.231710445966876,98.76785133118672,58.09665805405554,3.840432641252165
2026-04-13,2525.7785249594262,121.0551300502087,295.8209568479718,59.03533986552941,98.75943081140996,58.177320110478206,4.109225426426602
2026-04-14,2204.255736684305,133.71765313395449,284.80890947721167,62.55328761146788,99.08646021936734,58.370804017982834,2.6343708161657213
2026-04-15,2255.399236965256,127.33236472281101,286.5392378865164,62.14800310215311,99.20155197624162,57.83931983188389,5.538453166535756
2026-04-16,2532.8517584740716,128.91277056505862,279.54835929982846,57.73006769150751,99.63867247290703,57.67223892758637,3.715048134996473
2026-04-17,2516.6757682586867,113.33168063925777,290.6023062904339,59.02995851700735,98.38712995812669,57.59497929592911,5.2489283984114845
2026-04-18,2462.3896932952207,144.45959554981698,291.22231691280655,64.27893055446852,100.0,57.291911710278754,4.380719364751897
2026-04-19,2413.3566426711677,131.05023984707282,280.96795614014917,67.9808908035128,98.21864792872192,58.523859698268396,2.707456616032034
